cliente_id,edad_cliente,antiguedad_meses,frecuencia_compra,ticket_promedio,dias_desde_ultima_compra,canal_preferido,tipo_cliente,region,uso_descuento,visitas_web_30d,compras_ult_90d,reclamos_ult_12m,compro_campania,valor_compra_futura,valor_real_campania
66457,38,7,5,102.92,35,Mixto,Nuevo,Centro,0.283,2,1,0,1,140.36,140.36
66458,41,1,5,58.85,19,Tienda,Mayorista,Oriente,0.24,2,3,0,0,142.08,0.0
66459,30,4,5,108.0,37,Tienda,Nuevo,Sur,0.599,2,1,0,1,155.6,155.6
66460,37,2,4,52.42,21,Online,Recurrente,Centro,0.06,9,2,0,1,168.06,168.06
66461,41,11,2,89.97,8,Mixto,Nuevo,Sur,0.218,5,0,0,0,134.13,0.0
66462,40,36,2,107.63,5,Online,Mayorista,Norte,0.336,8,2,0,0,219.89,0.0
66463,64,39,7,116.98,35,Mixto,Mayorista,Sur,0.411,3,1,0,1,255.09,255.09
66464,25,4,5,83.63,72,Mixto,Nuevo,Oriente,0.371,5,1,0,1,118.12,118.12
66465,34,12,2,123.81,6,Tienda,Nuevo,Oriente,0.466,4,0,0,0,142.16,0.0
66466,40,21,6,102.83,23,Online,Mayorista,Occidente,0.162,6,3,1,0,247.22,0.0
66467,32,43,8,241.27,49,Online,Nuevo,Norte,0.44,9,3,0,1,319.73,319.73
66468,36,12,4,94.32,6,Online,Recurrente,Oriente,0.371,7,0,0,1,149.2,149.2
66469,35,120,6,78.14,43,Mixto,Recurrente,Sur,0.333,2,3,0,0,200.56,0.0
66470,56,11,5,163.5,84,Online,Nuevo,Centro,0.083,7,1,1,1,188.24,188.24
66471,60,8,6,121.22,24,Online,Nuevo,Centro,0.272,7,0,0,0,236.42,0.0
66472,34,14,3,80.55,42,Online,Recurrente,Oriente,0.229,11,0,0,1,169.3,169.3
66473,34,7,5,64.81,59,Online,Mayorista,Occidente,0.241,5,1,0,1,141.37,141.37
66474,32,12,3,108.78,195,Mixto,Nuevo,Norte,0.407,5,1,0,0,185.15,0.0
66475,43,26,2,73.44,36,Online,Nuevo,Norte,0.235,7,1,0,0,130.59,0.0
66476,27,27,7,67.3,24,Online,Nuevo,Centro,0.096,6,2,1,0,143.69,0.0
66477,62,29,2,75.73,14,Online,Nuevo,Occidente,0.227,10,1,0,1,134.67,134.67
66478,38,31,3,47.22,68,Tienda,Recurrente,Centro,0.428,4,1,1,0,132.13,0.0
66479,32,9,3,106.24,42,Tienda,Recurrente,Occidente,0.704,3,1,0,0,124.27,0.0
66480,26,28,3,107.65,8,Tienda,Nuevo,Centro,0.523,8,2,0,1,179.73,179.73
66481,27,16,4,90.44,57,Online,Nuevo,Centro,0.299,6,1,0,1,109.59,109.59
66482,57,6,4,184.39,83,Mixto,Nuevo,Norte,0.367,1,2,0,0,237.56,0.0
66483,48,17,2,92.13,33,Tienda,Recurrente,Oriente,0.575,8,3,1,1,169.89,169.89
66484,22,72,9,183.7,51,Tienda,Nuevo,Centro,0.492,4,3,0,1,260.27,260.27
66485,27,27,2,81.28,82,Tienda,Recurrente,Norte,0.172,6,0,0,1,101.76,101.76
66486,42,12,4,111.67,31,Tienda,Recurrente,Sur,0.317,4,1,0,1,180.34,180.34
66487,51,6,5,159.11,38,Tienda,Recurrente,Centro,0.573,7,1,0,1,236.25,236.25
66488,37,29,1,128.11,39,Tienda,Nuevo,Centro,0.421,4,2,0,1,141.06,141.06
66489,27,23,5,61.02,9,Online,Recurrente,Occidente,0.429,8,3,0,1,200.87,200.87
66490,33,30,4,67.26,7,Mixto,Recurrente,Oriente,0.019,3,0,0,1,172.74,172.74
66491,36,45,4,157.49,3,Online,Nuevo,Oriente,0.248,12,3,0,0,231.4,0.0
66492,46,23,5,75.37,39,Online,Nuevo,Centro,0.292,15,1,0,1,145.1,145.1
66493,31,4,4,143.79,7,Tienda,Mayorista,Centro,0.34,4,1,0,1,226.5,226.5
66494,57,27,3,78.95,85,Online,Recurrente,Sur,0.366,8,1,0,1,152.72,152.72
66495,40,1,5,158.01,65,Online,Recurrente,Norte,0.509,7,1,0,1,205.13,205.13
66496,28,19,3,140.92,93,Mixto,Nuevo,Oriente,0.386,5,2,0,1,171.33,171.33
66497,40,30,9,92.18,93,Tienda,Nuevo,Norte,0.513,3,1,0,1,175.44,175.44
66498,48,1,3,58.52,11,Tienda,Recurrente,Centro,0.253,3,2,0,0,178.34,0.0
66499,25,38,7,169.51,105,Tienda,Recurrente,Occidente,0.615,6,1,0,1,229.07,229.07
66500,30,95,5,79.72,55,Tienda,Recurrente,Centro,0.497,5,0,2,0,145.88,0.0
66501,48,3,5,126.64,24,Tienda,Recurrente,Sur,0.309,9,3,0,1,221.46,221.46
66502,49,61,3,104.79,58,Tienda,Recurrente,Occidente,0.005,4,1,0,0,183.69,0.0
66503,49,5,2,90.81,21,Online,Recurrente,Centro,0.394,7,0,1,1,141.67,141.67
66504,55,25,5,39.98,21,Tienda,Recurrente,Sur,0.357,6,1,0,1,166.48,166.48
66505,50,35,4,166.83,68,Tienda,Nuevo,Occidente,0.208,5,1,0,0,218.58,0.0
66506,32,10,3,156.33,193,Tienda,Mayorista,Centro,0.384,6,0,0,0,180.01,0.0
66507,32,8,1,54.33,50,Tienda,Recurrente,Occidente,0.362,3,2,2,0,95.05,0.0
66508,26,19,3,70.61,20,Tienda,Recurrente,Occidente,0.303,9,1,0,0,129.19,0.0
66509,25,44,6,127.37,20,Tienda,Recurrente,Sur,0.079,2,0,1,0,115.23,0.0
66510,39,18,6,90.83,34,Mixto,Recurrente,Norte,0.203,5,2,0,0,187.12,0.0
66511,41,108,8,46.94,35,Online,Nuevo,Occidente,0.039,9,2,2,1,124.77,124.77
66512,62,4,4,83.32,16,Mixto,Recurrente,Norte,0.625,7,0,0,1,139.93,139.93
66513,51,39,3,55.56,96,Online,Recurrente,Centro,0.062,9,0,0,0,142.75,0.0
66514,53,5,6,62.9,49,Mixto,Nuevo,Occidente,0.179,6,1,0,0,177.53,0.0
66515,44,19,6,123.59,12,Online,Recurrente,Oriente,0.269,10,2,1,1,198.38,198.38
66516,38,2,2,143.1,32,Online,Recurrente,Norte,0.14,8,2,1,0,214.15,0.0
66517,36,5,4,64.52,55,Online,Nuevo,Centro,0.126,11,4,0,1,111.65,111.65
66518,44,46,5,50.34,34,Mixto,Mayorista,Occidente,0.041,4,3,0,1,200.56,200.56
66519,48,40,6,65.44,37,Tienda,Mayorista,Oriente,0.142,4,4,0,1,245.42,245.42
66520,40,1,4,156.95,30,Online,Nuevo,Oriente,0.346,8,2,0,0,234.51,0.0
66521,41,18,0,106.7,17,Tienda,Recurrente,Oriente,0.338,7,1,0,1,145.78,145.78
66522,33,23,5,147.36,55,Online,Recurrente,Oriente,0.091,10,3,0,1,237.7,237.7
66523,49,14,3,116.08,57,Tienda,Recurrente,Oriente,0.115,2,0,0,1,136.0,136.0
66524,53,19,3,59.93,1,Online,Recurrente,Oriente,0.2,7,1,0,1,156.21,156.21
66525,34,29,4,101.92,212,Tienda,Recurrente,Sur,0.122,5,1,1,0,184.69,0.0
66526,31,7,2,136.92,16,Online,Mayorista,Centro,0.114,8,1,1,1,192.61,192.61
66527,25,34,5,140.15,76,Tienda,Recurrente,Oriente,0.148,3,2,0,1,234.1,234.1
66528,36,26,4,95.07,35,Tienda,Mayorista,Occidente,0.207,1,2,0,1,193.18,193.18
66529,45,1,5,91.31,20,Tienda,Mayorista,Occidente,0.202,5,1,0,1,237.85,237.85
66530,52,42,4,106.64,33,Mixto,Recurrente,Sur,0.404,5,0,0,1,158.97,158.97
66531,18,53,6,68.92,8,Mixto,Recurrente,Norte,0.232,7,1,0,1,155.42,155.42
66532,49,11,4,44.19,55,Mixto,Mayorista,Centro,0.182,3,0,0,1,138.98,138.98
66533,60,71,4,128.6,56,Online,Mayorista,Sur,0.279,9,1,0,1,184.96,184.96
66534,18,10,3,129.5,108,Tienda,Recurrente,Oriente,0.02,3,2,0,0,173.34,0.0
66535,57,35,5,67.71,16,Online,Recurrente,Sur,0.326,8,0,0,0,148.87,0.0
66536,21,1,2,87.36,17,Mixto,Mayorista,Norte,0.193,3,1,0,1,219.87,219.87
66537,33,1,6,110.84,23,Mixto,Recurrente,Sur,0.27,3,2,0,0,225.5,0.0
66538,38,29,5,41.06,22,Online,Recurrente,Norte,0.07,9,0,0,1,146.78,146.78
66539,30,5,0,51.97,12,Online,Nuevo,Sur,0.606,5,3,0,0,143.79,0.0
66540,35,28,4,88.57,207,Tienda,Recurrente,Centro,0.225,2,2,1,0,148.77,0.0
66541,55,2,6,164.49,2,Online,Recurrente,Oriente,0.247,7,1,0,1,233.19,233.19
66542,42,13,2,72.34,4,Online,Recurrente,Centro,0.451,10,0,0,1,133.96,133.96
66543,51,3,3,59.41,61,Online,Recurrente,Centro,0.09,13,0,0,1,117.04,117.04
66544,31,6,3,83.95,18,Online,Recurrente,Centro,0.13,4,2,0,1,183.11,183.11
66545,36,35,4,156.52,49,Online,Mayorista,Oriente,0.523,5,1,0,0,205.82,0.0
66546,35,15,3,62.82,46,Online,Recurrente,Sur,0.374,3,0,0,0,104.86,0.0
66547,39,1,2,97.65,8,Online,Recurrente,Oriente,0.369,7,1,0,0,192.87,0.0
66548,37,77,6,80.33,77,Online,Recurrente,Norte,0.07,9,3,0,1,193.81,193.81
66549,34,1,3,87.43,44,Tienda,Recurrente,Oriente,0.127,4,3,0,1,151.54,151.54
66550,56,40,4,217.16,44,Tienda,Nuevo,Centro,0.4,6,4,0,1,254.81,254.81
66551,37,72,6,84.79,101,Online,Recurrente,Centro,0.249,8,0,0,0,175.41,0.0
66552,27,43,5,84.09,3,Mixto,Nuevo,Norte,0.275,5,1,1,1,88.94,88.94
66553,24,22,2,70.16,129,Tienda,Recurrente,Centro,0.095,8,2,0,0,129.06,0.0
66554,18,51,2,96.92,12,Tienda,Recurrente,Norte,0.041,2,1,0,0,145.01,0.0
66555,29,3,7,173.45,85,Online,Recurrente,Norte,0.343,10,3,0,1,285.48,285.48
66556,35,120,5,90.79,169,Online,Nuevo,Sur,0.285,9,0,0,0,127.3,0.0
66557,36,33,4,78.46,31,Mixto,Recurrente,Centro,0.589,3,2,1,0,102.19,0.0
66558,41,27,2,70.16,26,Tienda,Nuevo,Norte,0.081,2,2,0,0,106.48,0.0
66559,21,45,9,78.17,51,Tienda,Mayorista,Centro,0.429,7,2,0,1,224.21,224.21
66560,35,67,3,80.21,17,Online,Recurrente,Oriente,0.07,10,2,0,0,182.53,0.0
66561,39,34,5,104.36,10,Tienda,Nuevo,Sur,0.275,4,2,0,0,192.13,0.0
66562,37,46,6,61.46,12,Online,Recurrente,Norte,0.267,5,1,0,0,163.16,0.0
66563,29,4,3,100.96,74,Mixto,Recurrente,Norte,0.645,3,2,0,0,206.96,0.0
66564,20,82,8,112.67,66,Tienda,Nuevo,Occidente,0.269,5,2,0,0,213.19,0.0
66565,39,18,2,137.26,11,Online,Recurrente,Sur,0.652,11,1,0,1,191.56,191.56
66566,36,42,5,65.84,3,Mixto,Recurrente,Oriente,0.523,5,0,0,0,121.78,0.0
66567,46,22,2,157.16,80,Tienda,Recurrente,Norte,0.077,6,2,0,0,160.81,0.0
66568,24,42,5,97.0,10,Online,Nuevo,Centro,0.026,5,2,0,0,170.59,0.0
66569,37,50,4,102.74,27,Tienda,Recurrente,Centro,0.336,4,3,0,1,165.75,165.75
66570,58,34,4,46.33,168,Online,Nuevo,Sur,0.333,6,2,0,1,151.0,151.0
66571,36,45,5,173.25,72,Mixto,Recurrente,Sur,0.551,8,1,0,1,280.16,280.16
66572,54,3,4,110.64,63,Online,Nuevo,Sur,0.167,10,2,0,0,132.15,0.0
66573,20,21,3,77.95,69,Online,Mayorista,Centro,0.282,10,2,0,1,218.3,218.3
66574,36,16,4,203.8,233,Online,Mayorista,Sur,0.252,5,3,0,0,307.28,0.0
66575,34,22,4,91.82,89,Online,Nuevo,Oriente,0.085,7,3,1,0,188.91,0.0
66576,61,86,7,55.58,181,Tienda,Mayorista,Oriente,0.063,8,3,0,0,147.07,0.0
66577,29,1,4,142.34,1,Tienda,Mayorista,Norte,0.115,4,3,0,1,241.18,241.18
66578,18,5,4,92.94,26,Online,Recurrente,Centro,0.362,5,4,1,1,197.73,197.73
66579,32,37,5,65.62,28,Mixto,Recurrente,Centro,0.105,4,0,0,1,134.79,134.79
66580,46,32,4,219.28,23,Mixto,Recurrente,Norte,0.35,4,2,0,1,252.04,252.04
66581,37,5,2,187.21,14,Online,Recurrente,Sur,0.292,5,0,0,1,227.36,227.36
66582,27,39,6,98.33,50,Tienda,Recurrente,Occidente,0.256,4,1,1,1,222.38,222.38
66583,39,61,5,75.03,38,Tienda,Nuevo,Centro,0.066,3,2,0,0,153.81,0.0
66584,53,48,4,130.13,7,Tienda,Nuevo,Occidente,0.582,6,2,0,1,211.71,211.71
66585,25,30,5,113.95,9,Online,Recurrente,Norte,0.311,12,2,0,1,207.66,207.66
66586,39,4,9,90.61,83,Tienda,Recurrente,Occidente,0.422,6,1,0,0,173.37,0.0
66587,43,13,1,136.43,3,Tienda,Mayorista,Norte,0.319,4,1,0,0,231.92,0.0
66588,47,6,5,96.11,3,Online,Recurrente,Norte,0.527,5,1,0,1,205.71,205.71
66589,62,14,4,104.52,178,Mixto,Mayorista,Sur,0.675,9,1,0,0,192.06,0.0
66590,22,35,3,142.01,80,Online,Nuevo,Sur,0.328,13,2,0,1,224.88,224.88
66591,51,1,8,194.34,38,Online,Recurrente,Sur,0.124,7,1,0,0,303.91,0.0
66592,55,1,6,157.64,10,Mixto,Nuevo,Norte,0.2,4,0,0,0,201.59,0.0
66593,41,24,8,62.53,17,Online,Recurrente,Norte,0.241,9,2,1,1,161.33,161.33
66594,34,52,5,73.22,32,Online,Nuevo,Oriente,0.082,6,0,0,1,167.56,167.56
66595,40,9,3,101.77,52,Tienda,Recurrente,Norte,0.459,4,1,0,1,126.57,126.57
66596,49,33,2,135.66,159,Online,Nuevo,Oriente,0.232,11,3,0,1,172.93,172.93
66597,44,10,1,73.09,56,Tienda,Recurrente,Sur,0.172,8,1,0,1,180.03,180.03
66598,48,58,2,74.03,44,Online,Mayorista,Norte,0.212,11,0,0,0,149.86,0.0
66599,42,17,4,75.75,16,Tienda,Mayorista,Centro,0.388,4,2,0,1,189.94,189.94
66600,53,27,7,129.21,69,Tienda,Nuevo,Norte,0.588,5,3,0,1,201.62,201.62
66601,49,39,2,95.96,56,Online,Mayorista,Occidente,0.382,4,0,0,1,179.45,179.45
66602,39,4,3,97.34,51,Online,Mayorista,Occidente,0.207,5,1,0,0,231.24,0.0
66603,40,9,6,181.83,87,Tienda,Nuevo,Oriente,0.207,9,2,0,0,218.79,0.0
66604,43,1,3,107.55,18,Online,Nuevo,Norte,0.252,9,0,0,1,134.41,134.41
66605,19,11,2,128.88,34,Tienda,Recurrente,Sur,0.308,3,2,0,0,153.96,0.0
66606,42,3,1,89.07,11,Tienda,Nuevo,Norte,0.161,4,3,0,0,88.48,0.0
66607,62,2,7,127.18,39,Tienda,Nuevo,Sur,0.319,7,2,0,0,244.05,0.0
66608,27,13,2,109.27,52,Online,Nuevo,Norte,0.148,14,3,0,0,220.59,0.0
66609,22,13,1,78.1,27,Online,Recurrente,Centro,0.363,8,3,1,0,94.7,0.0
66610,29,29,3,79.19,5,Tienda,Recurrente,Centro,0.729,2,1,0,0,158.48,0.0
66611,37,4,3,43.03,56,Online,Nuevo,Centro,0.396,7,2,1,1,98.63,98.63
66612,45,49,2,60.12,223,Online,Mayorista,Norte,0.264,8,1,0,0,116.83,0.0
66613,43,18,5,143.6,90,Mixto,Nuevo,Oriente,0.24,2,3,0,1,215.61,215.61
66614,22,48,6,96.49,7,Tienda,Recurrente,Centro,0.508,1,3,1,1,194.83,194.83
66615,34,70,7,111.69,4,Tienda,Recurrente,Oriente,0.449,2,4,0,1,223.62,223.62
66616,30,13,6,155.15,28,Tienda,Recurrente,Sur,0.263,2,1,0,1,240.05,240.05
66617,34,10,7,131.59,131,Online,Recurrente,Oriente,0.277,5,1,0,1,248.87,248.87
66618,18,3,3,41.26,113,Online,Nuevo,Norte,0.305,7,1,0,0,111.17,0.0
66619,29,83,7,72.08,10,Online,Recurrente,Occidente,0.076,9,1,2,0,154.2,0.0
66620,34,97,3,65.58,11,Online,Recurrente,Norte,0.112,8,2,0,0,127.65,0.0
66621,34,14,6,246.34,52,Tienda,Recurrente,Occidente,0.278,4,3,0,1,296.02,296.02
66622,46,3,4,84.92,61,Online,Recurrente,Norte,0.717,9,0,0,1,112.29,112.29
66623,30,7,5,116.34,54,Online,Recurrente,Norte,0.3,10,2,0,1,237.71,237.71
66624,46,34,6,110.8,121,Tienda,Recurrente,Norte,0.138,7,4,0,0,233.43,0.0
66625,43,6,5,138.08,11,Mixto,Recurrente,Centro,0.22,5,1,0,0,173.17,0.0
66626,41,32,4,149.88,15,Mixto,Recurrente,Centro,0.1,3,0,0,1,222.87,222.87
66627,39,10,1,96.07,28,Online,Recurrente,Norte,0.142,4,2,0,0,161.06,0.0
66628,27,14,5,66.2,58,Tienda,Recurrente,Centro,0.066,5,3,0,1,145.82,145.82
66629,22,11,9,111.25,89,Online,Nuevo,Oriente,0.523,5,2,0,1,232.25,232.25
66630,48,69,4,136.52,10,Tienda,Recurrente,Norte,0.413,4,1,0,1,219.58,219.58
66631,51,9,2,105.79,9,Tienda,Recurrente,Occidente,0.297,2,1,0,1,171.71,171.71
66632,35,31,7,124.63,42,Mixto,Mayorista,Norte,0.095,3,2,0,0,265.73,0.0
66633,31,23,2,182.34,76,Tienda,Recurrente,Centro,0.536,7,1,1,1,220.17,220.17
66634,25,11,3,84.25,36,Mixto,Recurrente,Sur,0.55,7,0,0,0,130.48,0.0
66635,18,37,6,80.64,38,Online,Recurrente,Occidente,0.025,5,0,1,1,190.64,190.64
66636,46,17,5,77.59,5,Online,Nuevo,Oriente,0.068,6,2,1,0,153.27,0.0
66637,41,32,4,156.42,28,Online,Recurrente,Oriente,0.065,6,1,0,0,180.61,0.0
66638,22,42,8,237.33,97,Online,Recurrente,Occidente,0.075,8,2,0,1,338.89,338.89
66639,27,5,4,108.4,27,Tienda,Nuevo,Occidente,0.407,1,3,0,1,150.33,150.33
66640,48,54,5,75.63,27,Online,Recurrente,Norte,0.166,8,3,0,1,177.17,177.17
66641,24,100,5,142.01,73,Tienda,Recurrente,Norte,0.172,4,0,1,0,218.31,0.0
66642,20,28,5,67.6,29,Online,Recurrente,Occidente,0.155,6,1,0,0,178.25,0.0
66643,45,25,6,120.66,187,Mixto,Recurrente,Occidente,0.366,3,3,0,0,255.17,0.0
66644,24,3,3,81.66,99,Mixto,Recurrente,Centro,0.262,3,1,1,0,159.73,0.0
66645,21,12,4,63.62,5,Online,Mayorista,Norte,0.158,14,0,1,0,154.51,0.0
66646,27,21,7,49.37,65,Online,Nuevo,Oriente,0.397,4,3,0,0,181.87,0.0
66647,30,2,6,102.96,5,Tienda,Recurrente,Occidente,0.758,4,1,0,1,191.17,191.17
66648,29,36,3,116.78,19,Online,Recurrente,Sur,0.517,6,1,0,1,151.88,151.88
66649,64,18,4,43.55,26,Tienda,Nuevo,Oriente,0.012,7,0,1,0,117.2,0.0
66650,38,23,5,84.57,1,Tienda,Recurrente,Centro,0.33,8,3,0,0,233.75,0.0
66651,29,32,3,330.09,43,Mixto,Mayorista,Occidente,0.169,6,1,0,1,416.09,416.09
66652,42,7,2,90.19,153,Online,Recurrente,Centro,0.101,3,2,0,0,223.74,0.0
66653,43,36,0,65.56,127,Tienda,Recurrente,Sur,0.613,6,1,0,0,136.45,0.0
66654,37,9,1,78.67,1,Tienda,Nuevo,Oriente,0.25,6,1,0,0,126.85,0.0
66655,25,12,7,145.12,170,Online,Recurrente,Centro,0.465,10,4,0,1,255.56,255.56
66656,46,23,2,106.8,79,Mixto,Recurrente,Occidente,0.232,5,2,1,1,181.23,181.23
66657,38,65,3,64.94,18,Mixto,Mayorista,Oriente,0.275,4,2,0,0,186.05,0.0
66658,45,37,3,85.27,5,Tienda,Nuevo,Sur,0.024,7,0,3,0,117.04,0.0
66659,44,3,3,97.92,301,Online,Recurrente,Oriente,0.168,6,0,1,0,168.49,0.0
66660,39,6,3,80.03,23,Mixto,Nuevo,Centro,0.16,2,1,0,0,149.49,0.0
66661,27,17,4,165.33,3,Tienda,Recurrente,Occidente,0.318,8,0,0,0,202.07,0.0
66662,26,3,6,73.51,94,Online,Recurrente,Oriente,0.219,9,1,0,0,184.64,0.0
66663,45,12,4,70.03,11,Online,Nuevo,Sur,0.245,7,4,0,1,135.02,135.02
66664,41,4,3,133.54,7,Mixto,Nuevo,Centro,0.252,4,2,0,0,209.46,0.0
66665,48,9,5,130.99,98,Online,Nuevo,Centro,0.116,6,3,0,1,211.5,211.5
66666,48,46,4,60.65,20,Tienda,Nuevo,Sur,0.502,7,0,1,1,87.61,87.61
66667,31,51,6,89.72,75,Tienda,Recurrente,Norte,0.157,4,2,0,0,159.63,0.0
66668,35,19,9,94.14,52,Tienda,Recurrente,Sur,0.161,8,2,0,1,199.45,199.45
66669,47,48,4,72.52,117,Mixto,Nuevo,Sur,0.055,6,2,0,0,166.42,0.0
66670,18,6,1,131.44,75,Tienda,Nuevo,Norte,0.275,6,0,1,0,165.14,0.0
66671,26,120,3,66.25,15,Online,Nuevo,Centro,0.497,7,2,0,1,171.21,171.21
66672,18,29,4,67.72,14,Tienda,Recurrente,Oriente,0.69,3,1,0,0,109.53,0.0
66673,58,44,4,99.66,38,Tienda,Nuevo,Centro,0.485,7,1,0,0,152.76,0.0
66674,49,16,2,118.87,29,Mixto,Recurrente,Centro,0.365,1,3,0,0,187.69,0.0
66675,23,16,2,102.71,17,Online,Recurrente,Occidente,0.359,13,1,0,0,172.41,0.0
66676,51,7,3,100.47,16,Online,Recurrente,Centro,0.422,7,0,0,0,175.49,0.0
66677,18,5,3,105.3,68,Online,Mayorista,Norte,0.263,6,3,0,1,200.86,200.86
66678,25,14,3,118.16,99,Tienda,Nuevo,Norte,0.307,2,1,0,0,171.31,0.0
66679,41,45,6,93.86,365,Tienda,Recurrente,Oriente,0.389,4,1,0,0,164.25,0.0
66680,50,10,6,192.08,8,Tienda,Nuevo,Centro,0.368,6,0,0,1,287.97,287.97
66681,24,32,3,130.41,10,Mixto,Nuevo,Norte,0.122,11,1,0,0,225.75,0.0
66682,57,10,2,107.74,24,Online,Nuevo,Sur,0.332,4,1,0,0,140.36,0.0
66683,50,13,5,109.21,52,Online,Recurrente,Centro,0.058,4,1,0,1,176.68,176.68
66684,32,33,3,154.29,2,Online,Recurrente,Oriente,0.257,10,3,1,1,196.33,196.33
66685,45,15,6,103.35,73,Tienda,Nuevo,Sur,0.01,2,1,0,0,165.83,0.0
66686,24,14,4,76.48,185,Online,Recurrente,Norte,0.154,3,1,0,0,166.58,0.0
66687,47,30,2,84.1,45,Online,Recurrente,Norte,0.093,17,1,0,1,155.67,155.67
66688,37,19,5,105.43,9,Mixto,Recurrente,Norte,0.107,3,2,0,1,279.52,279.52
66689,28,13,4,95.64,7,Online,Nuevo,Norte,0.071,6,0,0,1,98.7,98.7
66690,33,18,2,64.82,10,Tienda,Recurrente,Sur,0.06,4,1,1,0,185.16,0.0
66691,42,31,5,69.14,6,Online,Recurrente,Sur,0.306,6,2,1,0,216.22,0.0
66692,26,61,7,81.22,42,Tienda,Recurrente,Occidente,0.098,7,2,0,0,222.86,0.0
66693,64,4,3,123.63,23,Mixto,Recurrente,Occidente,0.148,8,0,0,0,185.58,0.0
66694,24,3,2,178.78,51,Tienda,Recurrente,Oriente,0.499,7,2,0,1,277.93,277.93
66695,37,21,4,57.99,8,Tienda,Recurrente,Oriente,0.378,5,1,0,0,139.86,0.0
66696,51,54,4,166.68,56,Online,Nuevo,Oriente,0.643,11,1,0,0,182.92,0.0
66697,26,16,1,103.12,35,Online,Nuevo,Centro,0.307,8,2,0,1,183.41,183.41
66698,36,50,8,108.79,132,Online,Mayorista,Sur,0.323,8,2,0,1,260.59,260.59
66699,44,16,5,59.18,90,Tienda,Nuevo,Occidente,0.168,7,3,0,1,124.28,124.28
66700,45,26,4,110.17,134,Mixto,Nuevo,Oriente,0.368,8,2,0,0,173.35,0.0
66701,35,7,2,112.55,7,Tienda,Recurrente,Centro,0.3,2,2,0,0,161.38,0.0
66702,59,36,4,128.03,61,Tienda,Recurrente,Occidente,0.138,5,3,0,0,250.7,0.0
66703,59,13,4,137.39,8,Tienda,Nuevo,Occidente,0.084,3,0,0,1,153.75,153.75
66704,62,1,2,91.86,38,Mixto,Recurrente,Norte,0.659,5,3,0,1,197.86,197.86
66705,50,1,2,133.84,6,Mixto,Nuevo,Sur,0.297,6,0,1,0,105.96,0.0
66706,27,30,1,51.99,109,Tienda,Recurrente,Oriente,0.041,3,2,0,1,144.49,144.49
66707,58,7,5,92.41,73,Online,Nuevo,Sur,0.11,12,2,0,0,243.57,0.0
66708,18,8,3,65.48,12,Tienda,Nuevo,Occidente,0.286,4,0,0,1,81.01,81.01
66709,29,48,6,150.26,1,Online,Recurrente,Sur,0.451,9,1,0,1,252.53,252.53
66710,26,3,3,105.07,31,Online,Nuevo,Sur,0.23,11,1,0,1,121.86,121.86
66711,22,17,7,52.12,1,Online,Recurrente,Norte,0.261,8,2,1,0,173.24,0.0
66712,31,36,3,72.31,144,Tienda,Recurrente,Oriente,0.248,3,3,0,0,171.93,0.0
66713,41,36,3,56.13,16,Tienda,Nuevo,Centro,0.237,3,0,0,0,100.6,0.0
66714,25,12,4,88.99,24,Tienda,Mayorista,Centro,0.179,2,2,1,1,156.25,156.25
66715,51,2,7,126.5,33,Mixto,Recurrente,Oriente,0.197,4,2,1,1,249.25,249.25
66716,22,32,6,79.22,52,Tienda,Mayorista,Norte,0.488,2,1,0,0,176.79,0.0
66717,29,6,6,145.19,19,Tienda,Nuevo,Occidente,0.077,6,2,1,1,195.14,195.14
66718,58,7,3,215.08,127,Tienda,Nuevo,Oriente,0.34,3,0,0,0,207.26,0.0
66719,22,1,2,51.94,6,Online,Nuevo,Norte,0.225,8,1,0,0,83.47,0.0
66720,54,11,13,102.11,42,Tienda,Mayorista,Centro,0.629,7,3,1,0,329.19,0.0
66721,38,35,4,99.35,15,Online,Nuevo,Sur,0.06,9,1,1,1,242.12,242.12
66722,46,9,4,70.85,13,Tienda,Nuevo,Centro,0.574,5,2,0,0,171.83,0.0
66723,31,35,4,90.96,3,Online,Recurrente,Sur,0.064,9,2,1,0,148.71,0.0
66724,39,20,3,72.17,44,Online,Mayorista,Occidente,0.189,10,1,0,0,198.56,0.0
66725,59,10,2,52.71,4,Online,Recurrente,Occidente,0.532,9,0,0,1,134.0,134.0
66726,54,9,2,73.24,242,Tienda,Recurrente,Oriente,0.458,2,1,0,0,72.91,0.0
66727,18,120,4,71.97,73,Mixto,Recurrente,Centro,0.198,8,1,0,0,179.99,0.0
66728,28,25,4,89.8,9,Online,Mayorista,Sur,0.123,7,3,0,1,183.07,183.07
66729,51,18,3,114.84,121,Tienda,Recurrente,Centro,0.128,4,2,0,0,206.14,0.0
66730,59,17,3,85.7,36,Online,Nuevo,Sur,0.144,7,2,1,0,160.38,0.0
66731,48,3,2,61.5,15,Online,Nuevo,Centro,0.132,5,0,0,1,123.45,123.45
66732,42,18,5,68.66,3,Mixto,Recurrente,Sur,0.326,7,2,1,1,174.94,174.94
66733,66,21,3,44.37,31,Online,Recurrente,Centro,0.346,8,3,1,0,122.6,0.0
66734,48,3,3,83.15,6,Online,Mayorista,Occidente,0.292,8,2,1,1,131.83,131.83
66735,32,56,2,52.78,87,Online,Nuevo,Sur,0.217,8,1,0,0,129.74,0.0
66736,40,23,3,89.61,116,Online,Recurrente,Norte,0.333,10,0,0,0,191.0,0.0
